masked_word,target,original_word,wrong_guesses
tra_h_os_o_ist,c,tracheoscopist,"['y', 'm']"
un___nc___e___,l,unprincipledly,"['t', 'a', 'h', 'o']"
__i__leri__i__,g,thimblerigging,"['s', 'c', 'a']"
_a__a__ab_____,l,tallageability,"['s', 'n', 'r', 'c', 'm']"
_n__nsideredly,u,unconsideredly,['a']
_h__o_o_ha___r,s,philosophaster,"['y', 'g', 'c']"
a__ialcoholis_,t,antialcoholist,"['m', 'e']"
_onfluxi_ili_y,t,confluxibility,"['e', 's']"
a_othe_mati_al,p,apothegmatical,"['r', 'z']"
___y__h_ma_i__,s,polyschematist,"['n', 'r', 'z', 'g']"
_o_t__n___on_c,g,postganglionic,"['e', 'r', 'h']"
u______a__a__y,d,understandably,"['i', 'c', 'o', 'p']"
_y_oc_on__i___,h,hypochondriast,"['e', 'l', 'm']"
ci_cum_pec_ive,t,circumspective,['n']
controv_rt__ly,i,controvertibly,['a']
dag_e__eoty_ic,r,daguerreotypic,"['l', 'n']"
_o___a___a__o_,i,popularization,"['s', 'c', 'e', 'm', 'g']"
imp_____b__i_n,r,imperturbation,"['l', 's', 'c', 'd']"
_yro__o____lly,c,gyroscopically,"['h', 't', 'n']"
aulaco__iaceae,m,aulacomniaceae,['r']
______d__a____,o,foreordination,"['s', 'c', 'l', 'u']"
__e_d__e_ke___,u,pseudoleukemic,"['r', 'y', 'n', 'a', 'b']"
n_nde_a_____ed,c,nondecalcified,"['t', 'r', 's', 'z']"
___ter__ph____,a,bacteriophagic,"['s', 'l', 'n']"
a_o_ob_anchian,r,aporobranchian,"['t', 'm']"
_ydrocaryac_a_,e,hydrocaryaceae,"['i', 'm']"
_n__t_____n___,s,insatiableness,"['r', 'u', 'o', 'h', 'd']"
u_____o____z_d,n,unnationalized,"['r', 'm', 'c', 'p']"
rere____ra__o_,i,reregistration,"['l', 'u', 'c']"
l______ter__ae,o,lonchopteridae,"['u', 's', 'm']"
_up_r__ruc_ion,t,superstruction,"['f', 'd']"
unv_nd_ct_v__y,i,unvindictively,"['a', 'o']"
as_rol___ology,t,astrolithology,['e']
h__t___th_____,o,histopathology,"['e', 'r', 'n', 'c']"
a__________i__,e,acetophenetide,"['r', 's', 'l', 'u']"
_a_ou__enia_es,l,laboulbeniales,"['r', 'c']"
_n______g_____,a,uncarriageable,"['t', 'o', 's', 'p', 'y']"
sc_erat_ge__us,o,scleratogenous,['i']
__oro_g_____c_,t,thoroughstitch,"['n', 'e', 'a', 'p']"
_l_pt_d__t_d_e,o,glyptodontidae,"['c', 'u', 's', 'r']"
u___________ss,n,unfeminineness,"['l', 'a', 't', 'r', 'o']"
_rophodyna__cs,m,trophodynamics,"['e', 'u']"
inde_icatene__,s,indelicateness,['f']
__ape_oidifo_m,r,trapezoidiform,"['c', 'u']"
____e_e___t___,n,nonreservation,"['c', 'l', 'p', 'd', 'm']"
________tativ_,n,nonconnotative,"['r', 'u', 'p', 's']"
s_g__gationist,e,segregationist,['u']
__u___r___r__g,e,thunderbearing,"['o', 'c', 's', 'f', 'l']"
____t_r__th___,n,counterlathing,"['s', 'm', 'p', 'd', 'y']"
_u_____ou_____,s,pugnaciousness,"['r', 't', 'l', 'd']"
_e__f_________,s,semiflosculous,"['n', 'a', 't', 'r']"
_____d___i___y,r,reproductively,"['n', 'a', 's', 'g', 'm']"
ps___o________,c,pseudocritical,"['n', 'y', 'm', 'h', 'g']"
_a___bul__y___,d,mandibulohyoid,"['t', 's', 'c']"
______a___eter,m,myodynamometer,"['c', 'i', 'h']"
dyst_l_olog_st,e,dysteleologist,"['a', 'u']"
ae___e_ha_i_a_,c,aeromechanical,"['p', 't', 'g', 'd']"
____ee___l_e__,s,uncheerfulness,"['i', 'a', 'o', 't', 'b']"
i_______i__b__,e,irreplevisable,"['n', 't', 'o', 'c']"
____tip__ati__,n,nonstipulation,"['e', 'r', 'c']"
c_n_r____r_h_p,l,controllership,"['a', 'u', 'd']"
_____e_e_____m,b,hobbledehoyism,"['r', 't', 'n', 'a', 'c']"
non_redi_ati_e,p,nonpredicative,['g']
_______r____i_,o,homeochromatic,"['n', 's', 'p', 'l']"
pse__o_eme_tia,d,pseudodementia,['r']
____cu______s_,e,reticulovenose,"['a', 'm', 'p', 'd']"
_o______or__i_,m,nonmetamorphic,"['s', 'l', 'y', 'u']"
____o_fo_m____,b,subconformable,"['i', 't', 'p', 'y']"
ne_rypno_ogi_t,l,neurypnologist,"['h', 'c']"
etern__iz_tion,a,eternalization,"['d', 's']"
o_iniati_eness,p,opiniativeness,"['m', 'g']"
________h_l___,d,neanderthaloid,"['p', 's', 'c', 'y', 'm']"
_e__o____co_i_,a,metromalacosis,"['p', 'n', 'u']"
_lugg_rdlin___,s,sluggardliness,['f']
______h_____ss,f,unfaithfulness,"['r', 'o', 'c', 'd', 'g']"
h__er_icrotism,d,hyperdicrotism,['v']
_a_____pip__i_,o,gastroepiploic,"['h', 'n', 'y', 'm']"
s__erf____t___,i,superfoliation,"['c', 'g', 'm', 'd']"
zoo_hy_o_ogis_,t,zoophytologist,"['m', 'r']"
__stit_tio_ist,e,restitutionist,"['a', 'd', 'p', 'f']"
__e__omor____m,s,pseudomorphism,"['t', 'a', 'n']"
________s___us,o,leptoprosopous,"['i', 'n', 'c', 'a']"
s_l_____ri__r_,a,salamandriform,"['e', 't', 'y']"
_es__ul_gerous,i,vesiculigerous,"['a', 't']"
_a__o__og_a_hy,p,paleontography,"['c', 'i', 'm']"
__o__co_u_e___,r,thoracohumeral,"['n', 's', 'i', 'p']"
_ontuma_iou__y,c,contumaciously,['r']
__d_______s_i_,r,underclerkship,"['o', 't', 'a', 'y']"
ste__o_a_iidae,r,stercorariidae,['m']
_cc__________l,i,occipitomental,"['r', 's', 'u', 'd']"
_yco_y_i_gitis,m,mycomyringitis,"['l', 'p']"
__i__r_o_ali__,s,unipersonalist,"['m', 'y', 'w']"
_____i__h_____,a,ostariophyseae,"['n', 'l', 'c', 'd', 'u']"
____tat__t__a_,s,prestatistical,"['o', 'n', 'u', 'h']"
_r_nsjord_ni_n,a,transjordanian,"['e', 'u']"
__h_____n_u___,s,schizogenously,"['a', 'r', 't', 'p', 'm']"
conglome___ion,t,conglomeration,['s']
_percul__er_us,o,operculiferous,"['a', 't']"
me_em_________,s,metempsychosis,"['a', 'r', 'n', 'l', 'd']"
_re_i_er___ess,l,preliteralness,"['d', 'v', 'o']"
i__e__ibilizer,n,insensibilizer,"['t', 'c']"
_____or_a__z_d,m,unmemorialized,"['t', 'f', 'c']"
pa____________,s,pasteurellosis,"['n', 'c', 'h', 'g', 'm']"
_a_chantiaceae,m,marchantiaceae,"['p', 'l']"
__ntradistin_t,c,contradistinct,"['e', 'u']"
_aleo_a__alogy,m,paleomammalogy,"['h', 't']"
_a_a_r__a___a_,p,papaprelatical,"['o', 'n', 'm', 'h', 'g']"
re____r_z____n,a,revalorization,"['u', 'c', 'p']"
pse_d_bas_d__m,i,pseudobasidium,['r']
_s____s______y,r,osphresiometry,"['l', 'a', 'u', 'c', 'd']"
epigl___idi_is,t,epiglottiditis,"['n', 'a']"
___e_sec_e__on,r,hypersecretion,"['a', 'u', 'l', 'v']"
n___l____at__n,i,nihilification,"['z', 'e', 'u']"
__b_mi___ibri_,n,albuminofibrin,"['e', 's', 'c']"
e_pe_ien_eable,c,experienceable,"['g', 't']"
_redest_nat__e,i,predestinative,['o']
_n__r_n_______,l,unstrangulable,"['i', 'o', 'c', 'h']"
____nt_______n,o,allantochorion,"['e', 's', 'm', 'u', 'p']"
_n_______ss_n_,r,unembarrassing,"['o', 'p', 'c', 't', 'l']"
_n_nt____ss_v_,i,unintermissive,"['p', 'a', 'o']"
___a___ica_i_n,p,preapplication,"['s', 'u', 'f', 'd']"
mo_otrop_ceo_s,a,monotropaceous,"['i', 'y']"
ur_throv__ica_,e,urethrovesical,"['n', 'y']"
pr___p_r______,i,presuperficial,"['o', 't', 'n', 'm']"
___v____v___ss,e,preventiveness,"['o', 'a', 'c', 'l', 'u']"
__enchlessness,q,quenchlessness,"['r', 't']"
t_rombopla_t_c,i,thromboplastic,"['y', 'u']"
___bo___omo___,a,carboxydomonas,"['i', 'h', 't', 'e', 'p']"
d_sa__re_at_ve,g,disaggregative,['p']
_n____i___i_e_,a,unacclimatized,"['r', 's', 'o', 'p', 'b']"
____r_k_r_____,o,heterokaryotic,"['n', 's', 'l', 'u', 'p']"
___c__o__o____,r,electrotropism,"['a', 'n', 'h', 'y', 'u']"
u______k_d__ss,o,unprovokedness,"['a', 'i', 'c']"
_d___p_t______,i,edriophthalmic,"['n', 's', 'u', 'y', 'g']"
m_n_c________c,o,monocarboxylic,"['t', 'e', 'h', 's']"
u___r___lla_l_,e,unforetellable,"['y', 'd', 'i', 'c']"
___e___d__tion,u,superabduction,"['l', 'm', 'f']"
_l_ctr_cultur_,e,electroculture,['i']
h_l_m_t_b_li_n,o,holometabolian,"['u', 'y']"
__n__q__n___n_,i,benzoquinoline,"['a', 't', 'c', 's']"
i_t_rspiratio_,n,interspiration,"['l', 'u']"
_p__nop__ro___,s,sphenopetrosal,"['i', 'y', 'c']"
i__estuous_ess,n,incestuousness,['r']
_n__l___l_n___,a,invaluableness,"['o', 't', 'r', 'd', 'c']"
_n_xp__im_ntal,e,unexperimental,['s']
__l_i_________,c,multiconductor,"['e', 'a', 's', 'p', 'h']"
_i_li__ra__iz_,b,bibliographize,"['d', 't', 'n', 'm']"
___s_yo_h___i_,r,presbyophrenia,"['t', 'c', 'l']"
c_rci_o__rco__,a,carcinosarcoma,"['u', 'e', 'l', 't']"
imper__ivene__,s,imperativeness,"['u', 'c']"
__ala__ograp_y,h,thalassography,['i']
p_elonephr_t__,i,pyelonephritic,"['a', 's']"
___e_____c___e,s,superassociate,"['n', 'l', 'd', 'm']"
nud__r_nch__te,i,nudibranchiate,['y']
thyr_t_x_c_s_s,o,thyrotoxicosis,"['a', 'e']"
pa____r_m_____,o,paleoeremology,"['i', 't', 'n']"
_upe__ncent_ve,i,superincentive,"['o', 'a']"
supr___ps_ri_n,a,supralapsarian,['o']
lyo__iliza_ion,t,lyophilization,['s']
____s__m______,a,belostomatidae,"['n', 'r', 'c', 'u', 'y']"
__s_________c_,m,misremembrance,"['t', 'o', 'l', 'u']"
p___________i_,a,pallanesthesia,"['o', 'r', 'c', 'm', 'y']"
__s___r______s,u,unsupercilious,"['t', 'a', 'd', 'm', 'h']"
_re_a_eo_ithi_,l,prepaleolithic,"['s', 'g']"
_alatoalveola_,p,palatoalveolar,['c']
se_ess_onal_st,i,secessionalist,"['m', 'f']"
p_o____o_o____,t,protistologist,"['e', 'a', 'n', 'c', 'h']"
po_tgo_o__h___,r,postgonorrheic,"['a', 'm', 'l', 'y']"
__l___f_____on,i,silicification,"['e', 'u', 'r', 'd']"
__r____er_e__e,s,sursumvergence,"['o', 'i', 't', 'a', 'p']"
__e_e_et__t___,r,prepenetration,"['l', 'g', 'c', 'd']"
u__ui_e_u__ess,l,unguilefulness,"['q', 'r', 'o']"
a_e_ona____one,t,acetonaphthone,"['l', 'm', 'r']"
b_osys_ema__s_,t,biosystematist,"['l', 'n']"
___t_____i_t_y,o,photochemistry,"['l', 'a', 'n', 'u']"
_entag_otti_a_,l,pentaglottical,['d']
c_p__lodiscid_,a,cephalodiscida,['y']
d__t__cted_e__,s,distractedness,"['u', 'o', 'b']"
prop_e_eut_c_l,a,propaedeutical,"['n', 'h']"
s_r_bilif_r_us,o,strobiliferous,"['a', 'm']"
________s_t___,n,recondensation,"['p', 'l', 'u', 'm', 'g']"
_ic___h_t___g_,o,microphytology,"['a', 'e', 's', 'n']"
m_t___ost___sm,i,metagnosticism,"['r', 'p', 'l']"
_i_____ri__i__,s,misdescriptive,"['n', 'o', 'a', 'g']"
i__la__atorily,m,inflammatorily,['p']
p__p__i___i_i_,o,pyoperitonitis,"['a', 'l', 'c', 'u', 'd']"
_n_er__ercu__r,l,interopercular,"['v', 'd', 's']"
ga_glio_e_to_y,n,ganglionectomy,['r']
s____io__n_sis,e,spermiogenesis,"['a', 't', 'c', 'd']"
__ch_enethli_c,a,archgenethliac,['m']
___y_e___at__n,o,polymerization,"['c', 's', 'u', 'd']"
p______p____s_,i,pteridophilist,"['a', 'n', 'c', 'm']"
dac___c_s____s,y,dacryocystitis,"['e', 'n', 'u', 'l']"
rest_rat__n_st,i,restorationist,"['u', 'v']"
__o_or________,e,photoreceptive,"['a', 's', 'n', 'l']"
___erac____ic_,s,hyperacoustics,"['n', 'l', 'm']"
_editerrane_u_,m,mediterraneous,"['p', 'c']"
__n___tastas_s,m,menometastasis,"['c', 'g', 'p', 'h']"
_____o______cs,a,hematodynamics,"['r', 'l', 'p', 'g']"
a_____h_m_____,r,astrochemistry,"['n', 'l', 'u', 'p', 'g']"
__l_m_to_s__ss,a,calamitousness,"['p', 'r', 'd']"
non__nuf__ture,a,nonmanufacture,['i']
__c__t_o__n___,s,exceptiousness,"['r', 'a', 'l']"
_o_____a_o___y,r,confirmatorily,"['s', 'u', 'e', 'p', 'g']"
t_rc_nt_nar_z_,e,tercentenarize,['o']
re_____i___io_,a,repaganization,"['c', 'l', 's']"
____u_f_______,i,sanguification,"['e', 'r', 'l', 'p', 'm']"
_as__g_ph____s,o,mastigophorous,"['e', 'l', 'c', 'b']"
_____paral____,s,sensoparalysis,"['c', 't', 'm']"
______rmissi__,o,countermission,"['f', 'g', 'd']"
__lys__rangiu_,p,polysporangium,['t']
e_e__r________,c,electrocoating,"['s', 'y', 'p', 'm']"
ba__ac_o____a_,d,batrachoididae,"['l', 'n', 's', 'g']"
____e___le_e__,a,marketableness,"['i', 'o', 'u', 'p', 'c']"
_a_atoqua_rate,d,palatoquadrate,"['c', 'i']"
__ll__ti_ility,c,collectibility,"['u', 'a', 'p', 's']"
u_o___g_o_at__,p,unoppignorated,"['c', 'l', 'm', 'y']"
_ranspu__onary,t,transpulmonary,['i']
p_a__ac_g_ap__,r,pharmacography,"['l', 't', 'i', 's']"
_n___o_n____o_,r,anterointerior,"['u', 'c', 's', 'd', 'l']"
perine_pl_s_ic,t,perineoplastic,"['m', 'u']"
_s_u_o_i___i__,e,pseudoviperine,"['a', 't', 'l', 'c']"
___seo________,d,praseodidymium,"['c', 'n', 't', 'l', 'h']"
_o__t_____i__t,e,countersleight,"['a', 'p', 'm', 'd']"
k____n_g__ph__,r,keraunographic,"['t', 'l', 'y']"
int__mittingly,e,intermittingly,['o']
ov_rd_intin___,e,overdaintiness,"['g', 'l']"
uncon_ra_ic___,t,uncontradicted,"['l', 'g']"
_verl_x_ri_nce,u,overluxuriance,['t']
barbario_s_ess,u,barbariousness,"['t', 'l']"
__ndu_t_met_i_,c,conductometric,"['s', 'l']"
__s_ch__v_____,e,misachievement,"['o', 'r', 'd', 'l']"
ho__on___r__n_,i,hoplonemertini,"['a', 'g', 's']"
____m_______sm,o,holometabolism,"['n', 'r', 'c', 'p', 'u']"
__i______a_i__,l,unicellularity,"['o', 's', 'g', 'p', 'm']"
____o_ab_e_e__,s,supposableness,"['i', 'r', 't', 'c']"
_t_t___t__iti_,r,stetharteritis,"['o', 'c', 'u', 'n']"
___ch___a__cal,s,psychostatical,"['r', 'g', 'm', 'e']"
i_pl_usi_ility,m,implausibility,"['o', 'e']"
____l___n_t__s,o,homalogonatous,"['i', 'e', 'r']"
su__h_stannate,l,sulphostannate,['i']
_a____a____y__,l,vanillaldehyde,"['o', 't', 'p', 'r']"
_____t____d__e,i,azoxytoluidine,"['r', 'c', 'p', 's']"
__slo___e__ess,d,dislocatedness,"['u', 'g', 'h', 'r']"
_na_t__u_at__n,i,inarticulation,"['e', 's', 'p']"
im__rm___ili__,e,impermeabilize,"['t', 'y', 'n', 'o']"
u____ve__i__e_,n,unconventioned,"['r', 's', 'a', 'l']"
_o__u_t_b___t_,i,corruptibility,"['a', 'n', 's', 'e']"
_cc__n__n_sh__,a,accountantship,"['e', 'l', 'd', 'm']"
___v_____e_e__,s,provisioneress,"['a', 'l', 'b', 't', 'u']"
a_______i_a___,r,assertorically,"['n', 'h', 'm', 'p', 'u']"
ta__e___th__se,l,tableclothwise,"['r', 'u', 'n']"
__r_u__er___a_,i,circummeridian,"['l', 't', 'o']"
___e__cce_____,s,superaccessory,"['n', 'i', 't', 'l', 'd']"
a_la__omas_oid,t,atlantomastoid,['c']
_rr____mic____,y,arrhythmically,"['o', 'e', 'n']"
_x_i_omus_ular,c,excitomuscular,"['n', 'd']"
_isf_a_u______,e,disfeaturement,"['l', 'c', 'b']"
_o_h___h______,c,cochurchwarden,"['t', 'i', 's', 'l', 'p']"
t_i____t____t_,r,tribracteolate,"['n', 's', 'h', 'm', 'u']"
mo_op___o___z_,n,monophthongize,"['a', 'l', 'r']"
philan_hr_piz_,t,philanthropize,"['c', 'y']"
__a___p_a__a_a,e,shakespeareana,"['l', 'i', 'c', 'o', 't']"
____u__tuati__,n,nonpunctuation,"['e', 'r', 'l', 's']"
unroman_i_i_ed,t,unromanticized,"['b', 'l']"
_l____ud____er,i,platitudinizer,"['o', 'c', 's']"
____h__y__c___,a,zanthoxylaceae,"['i', 'r', 's', 'p']"
_n_ejur_men_um,t,antejuramentum,"['i', 'd']"
p_____ll_____l,a,parisyllabical,"['e', 'o', 't', 'n']"
d_vert___los_s,i,diverticulosis,['y']
__a_io_a_i_e__,s,stationariness,"['l', 'u', 'v', 'y']"
a____r____c_se,o,anhydroglocose,"['i', 't', 'p']"
h__t_n__hth_n_,e,heptanaphthene,"['i', 'g', 's', 'o']"
p_o_ot_pi_____,y,phonotypically,"['r', 'e', 's']"
re_ntervent__n,i,reintervention,['a']
______i__e_e__,s,corrosibleness,"['a', 't', 'u', 'd']"
__pr_______g__,i,depreciatingly,"['o', 's', 'u', 'm']"
n_n_y_______i_,r,nonhygrometric,"['s', 'a', 'l', 'p', 'u']"
i_fr_s____di__,a,infrastapedial,"['o', 'u', 'g']"
s_mpathizin___,y,sympathizingly,"['u', 'e']"
_yp__c____c_s_,i,hypercriticism,"['o', 'a', 'l', 'n']"
a_tobiogra_h_r,p,autobiographer,"['c', 's']"
os__os_o___o_s,t,osteostomatous,"['p', 'c', 'i', 'r', 'n']"
p_y____p_gr_p_y,o,phytotopography,"['s', 'c', 'i']"
__e_gr__d___her,a,stepgrandfather,"['o', 'i', 'l', 'v']"
m__e__le__a____,i,misecclesiastic,"['n', 'o', 'r', 'p']"
p__p__t______ss,e,propheticalness,"['u', 'd', 'm', 'v']"
____r____h_____,i,enterolithiasis,"['p', 'c', 'u', 'y']"
noncomm___al_sm,t,noncommittalism,['u']
_nla___abl_n___,e,enlargeableness,"['u', 'i', 'h', 't']"
___i____c_i_g__,t,undistractingly,"['e', 'o', 'h', 'p']"
__ch_ch____de_e,a,archichlamydeae,"['o', 'n', 's']"
_l___________py,o,electrobioscopy,"['a', 'h', 'g', 'n']"
h___r_________n,a,hyperexaltation,"['s', 'c', 'm', 'u', 'd']"
_o__re___e_____,n,nonpresidential,"['c', 'm', 'g', 'y', 'u']"
r_____p_r______,a,rachioparalysis,"['e', 'n', 't', 'u']"
___o____e____es,a,thiobacteriales,"['n', 'm', 'p', 'u', 'd']"
hem_ng_om__os_s,i,hemangiomatosis,"['r', 'y']"
p_a__a___al____,s,pragmaticalness,"['h', 'o', 'd', 'y', 'z']"
_re_______a____,i,preillumination,"['s', 'c', 'g', 'd']"
__unte_____t_te,r,counterirritate,"['p', 'l', 's', 'g']"
e_e__ro__r_____,l,electrosurgical,"['n', 'p', 'y', 'm', 'd']"
__ini_n____n___,s,opinionatedness,"['r', 'u', 'l', 'c']"
se_tentr_ona__y,l,septentrionally,['b']
__p___u_______y,l,expostulatively,"['r', 'n', 'c', 'm']"
semi_e_te_aria_,n,semicentenarian,"['l', 'b']"
_nt_r__nn__t__n,i,interconnection,"['a', 's', 'p']"
__hi_topro_opia,s,schistoprosopia,['n']
__h____hy______,l,sphenophyllales,"['t', 'i', 'r', 'c', 'm']"
s_mp_oma__call_,t,symptomatically,['h']
__r_ums_r_p__ve,i,circumscriptive,['o']
s___r__rm_l__ss,e,supernormalness,"['f', 'i', 't', 'h']"
unexcept__n_lly,i,unexceptionally,['r']
s__e__n___gence,u,superindulgence,"['o', 't', 'a', 'f']"
lymphad_n_pa_hy,t,lymphadenopathy,"['i', 's']"
sync__y____n__s,o,syncotyledonous,"['h', 'r', 'i', 'a']"
n_n_ini_____i_n,o,nonministration,"['l', 'f', 'u', 'e', 'd']"
c__rc__ar______,h,churchwardenism,"['o', 't', 'l', 'g', 'y']"
____________dl_,e,overcontentedly,"['i', 'a', 's', 'u']"
_nmer_tor_o_sl_,i,unmeritoriously,"['a', 'c']"
m_zo______c_ou_,d,myzodendraceous,"['i', 't', 'l', 'p']"
tr___c___rc_c_l,a,tragicofarcical,"['n', 'e', 'h', 's']"
_uper_bund_n_ly,a,superabundantly,"['g', 'i']"
_______p__o_s__,a,catawamptiously,"['r', 'e', 'n', 'd']"
u_tr________bl_,s,untransmissible,"['o', 'c', 'p', 'g']"
___era__a___e__,t,superattachment,"['i', 'l', 'v', 'd', 'g']"
i_to_icate__ess,n,intoxicatedness,"['v', 'm']"
m____ch__ic____,l,melancholically,"['t', 'r', 's', 'u']"
_____o__t_ro___,a,palaeoanthropus,"['i', 'c', 'd', 'm', 'y']"
_nconsec_ate_ly,d,unconsecratedly,"['i', 'b']"
laryngendo__o_e,p,laryngendoscope,"['h', 't']"
__ss___a____a__,l,lissoflagellate,"['n', 'd', 'r', 'c', 'p']"
p_re______e____,n,phrenomagnetism,"['l', 'c', 'y', 'u']"
____s___m___te_,i,indiscriminated,"['o', 'u', 'l', 'p']"
_______ll__e_e_,m,micromillimeter,"['a', 's', 'n', 'd']"
dis_o_rsiv_n_ss,e,discoursiveness,['t']
___a_odo_to_d_a,i,iguanodontoidea,"['p', 'c', 'm']"
__________c_i__,t,superattractive,"['o', 'n', 'h', 'l']"
__r________mi__,e,adrenalectomize,"['s', 'h', 'p', 'u']"
_p_pl__t_____u_,a,apoplastogamous,"['e', 'i', 'n', 'r']"
insc_ipti_n_ess,l,inscriptionless,"['a', 'u']"
_e_v___________,c,cervicothoracic,"['n', 's', 'l', 'p', 'g']"
__s__h_g_s__m_m,o,oesophagostomum,"['i', 'y', 'c']"
eoc__bon_fe_ous,r,eocarboniferous,['y']
_a___t_r_al____,s,magisterialness,"['o', 'c', 'z']"
____p___f___lly,c,ecospecifically,"['r', 'n', 't', 'u']"
sabbathb__aki_g,e,sabbathbreaking,"['o', 'l']"
o___o__io______,s,opprobriousness,"['t', 'a', 'c', 'h', 'l']"
_syc__me_r_c___,i,psychometrician,"['l', 'u', 'd']"
s_mi_o________h,r,semicounterarch,"['p', 'l', 'g']"
_o________c__c_,n,nonsignificance,"['r', 't', 'l', 'u', 'y']"
mo_ophy_et_c_sm,i,monophyleticism,['a']
i______ie__i_i_,c,infrascientific,"['o', 'l', 'u', 'd']"
ps__d_v_ntricl_,e,pseudoventricle,"['y', 'a']"
_ll__e_________,i,alliterationist,"['c', 'u', 'p', 'm', 'd']"
__l_o_l___o_o__,y,celioelytrotomy,"['a', 'g', 's', 'h', 'p']"
quadrifariou___,l,quadrifariously,['e']
___e_f____ified,r,superfructified,"['n', 'a', 'o']"
pro__g_osperm_c,i,proangiospermic,"['l', 't']"
p_e___e_e____a_,l,pseudoelectoral,"['i', 'n', 'm', 'g']"
___r_n___r_____,a,supranaturalist,"['e', 'o', 'c', 'h']"
__pro_______e__,s,unpromisingness,"['a', 't', 'l', 'c']"
_o_co_fir__tive,n,nonconfirmative,['s']
au_oradio_rap_y,t,autoradiography,"['c', 'x']"
__c__b_n______n,a,decarbonization,"['m', 'l', 's', 'u']"
u______i__l____,a,unpracticalness,"['o', 'd', 'b', 'm', 'g']"
ma______pha___s,c,macrencephalous,"['g', 'i', 't']"
op_i_opupi__ary,l,opticopupillary,['h']
_o_teroinferior,p,posteroinferior,"['c', 'b']"
au_o__a_h__all_,y,autographically,"['e', 'm', 's', 'd']"
th_osophisti__l,a,theosophistical,['r']
_n_i_i___e_ness,t,unmitigatedness,"['l', 'c', 'h']"
_yp___p__d__s_s,r,hyperephidrosis,"['n', 'a', 'l']"
phe_ylhydr__o_e,n,phenylhydrazone,"['s', 'i']"
p____onav___la_,u,pseudonavicular,"['t', 'b', 'm']"
__scolo____t_o_,i,discolorization,"['e', 'm', 'u']"
una_a_tab_eness,l,unadaptableness,"['c', 'r']"
_o_capit_latio_,n,noncapitulation,['s']
a___p____ai___e,t,autoportraiture,"['n', 'c', 'l']"
d___a_____at_o_,i,demiassignation,"['z', 'l', 'f', 'r']"
q__rre__o_e_e__,s,quarrelsomeness,"['i', 'v', 'w']"
a_t__ymmetr_cal,i,antisymmetrical,"['h', 'o']"
ble_h_r_glott_s,i,blephariglottis,['y']
mas___h_n___s_s,o,mastochondrosis,"['p', 'e', 'l']"
u__isguise__ess,d,undisguisedness,"['m', 't']"
chl_r_pla_ina__,t,chloroplatinate,['y']
_reform__ion_ry,a,preformationary,['u']
p___isi_____ess,o,provisionalness,"['t', 'd', 'u', 'g']"
_r_h___m_n____n,a,archabomination,"['e', 'l', 'p']"
___p__p_as_a_ic,o,trophoplasmatic,"['e', 'n', 'y', 'u']"
p__ch_c_i_ici__,s,psychoclinicist,"['r', 'e', 'f']"
i____v_sti__b__,e,impervestigable,"['n', 'o', 'c']"
int________no_s,r,intermembranous,"['c', 'l', 'g', 'p']"
_n___a____tat__,i,unrehabilitated,"['c', 's', 'p', 'g']"
_utod_struct_on,i,autodestruction,"['y', 'b']"
___r____t_____y,a,ungrammatically,"['o', 'e', 's', 'p']"
____p_ese_t_b_e,n,incopresentable,"['m', 'u', 'd', 'h']"
c_rint_ianesq_e,u,corinthianesque,['z']
__r_am_g_a__t__,i,periamygdalitis,"['c', 'o', 'n']"
c_ngr_gat__n_st,i,congregationist,"['u', 'v']"
__s__t_____t___,i,hospitalization,"['e', 'r', 'c', 'u']"
___er_r____ti__,d,underproduction,"['a', 'g', 's']"
____o__o_o__c__,l,limnobiological,"['r', 'h', 'p', 't', 'e']"
a_______at_____,i,amphicreatinine,"['o', 's', 'l', 'u', 'g']"
p___d_c________,e,pseudoceratites,"['l', 'n', 'y', 'm', 'h']"
______xc_____c_,e,superexcellency,"['o', 'i', 't', 'a', 'd']"
__er_oper_o____,m,thermoperiodism,"['u', 'l', 'n']"
__l___riousn_ss,e,deleteriousness,"['a', 'c']"
c__x___________,e,coextensiveness,"['a', 'l', 'r', 'u']"
_v_________n___,s,overdiffuseness,"['t', 'a', 'l', 'c', 'p']"
in_______i_ni__,e,interjectionize,"['s', 'a', 'l', 'u', 'm']"
n_nd_l_q__s__n_,e,nondeliquescent,"['g', 'a', 'r', 'h']"
__otococcaceous,p,protococcaceous,['h']
mi__o_a_iom____,r,microradiometer,"['s', 'l', 'n', 'y']"
ex___o_e___ol__,c,excitometabolic,"['r', 'p', 'n']"
pse_dod_sente__,y,pseudodysentery,"['i', 'a']"
_________s__i__,n,noncompensation,"['r', 'l', 'u', 'h']"
j______o_______,s,jeffersonianism,"['t', 'l', 'c', 'u', 'p']"
_n__l__ff_ln_ss,e,unbelieffulness,"['a', 'o', 't']"
e__e_ime____i__,t,experimentalist,"['o', 'd', 'c', 'g', 'h']"
______g_____o_s,r,quadrigenarious,"['t', 'l', 'c', 'p', 'm']"
yohimbi_iz__io_,n,yohimbinization,"['l', 'r']"
__tt_r___z_t__n,a,gutturalization,"['e', 'b', 'p']"
__co___r__a__on,i,decopperization,"['m', 's', 'u']"
___ro________a_,i,spirocheticidal,"['n', 'm', 'u', 'y']"
____ozoo_og_c__,l,paleozoological,"['y', 'h', 't', 'r']"
__e_d_m_r______,s,pseudomorphosis,"['a', 't', 'n']"
