masked_word,target,original_word,wrong_guesses
homomorph__m,s,homomorphism,['a']
_a__hanalian,c,bacchanalian,"['m', 'r']"
iso__y_ethy_,l,isoamylethyl,"['c', 'r']"
___e__a_e___,n,impermanency,"['u', 's', 'l', 'o']"
_n_hr_nil__e,a,anthranilate,"['o', 'c']"
_n_i__mo____,t,antidemocrat,"['u', 's', 'l', 'h']"
lac_opro_e__,t,lactoprotein,"['h', 's']"
____r___r_u_,a,contramarque,"['s', 'i', 'p', 'f', 'l']"
_____an__i_e,t,cortlandtite,"['h', 'u', 's']"
tub__culo__d,e,tuberculosed,['a']
py_ot_it__ic,r,pyrotritaric,['e']
_i_i_my___i_,o,oidiomycosis,"['t', 'n', 'l']"
_or_h___orth,w,worshipworth,"['y', 'e', 'f']"
___hro_olo__,y,anthropology,"['c', 'e', 's', 'i']"
__l______lla,o,polystomella,"['i', 'r', 'n', 'c']"
n_n______u__,r,nondeparture,"['i', 'l', 's', 'c', 'm']"
___l_____t__,s,ecclesiastes,"['o', 'n', 'r', 'p']"
__eoffe__i_e,r,preoffensive,"['c', 't', 'l']"
r_im_r___io_,s,reimpression,"['a', 't', 'c', 'l']"
l__hen__eous,c,lichenaceous,"['t', 'y']"
_ov_r___n___,s,sovereigness,"['a', 't', 'c']"
phila_hl__ic,t,philathletic,['o']
__f_u_______,n,befountained,"['r', 'l', 's', 'c', 'g']"
her_es____s_,i,hermesianism,"['t', 'o', 'l', 'v']"
moo_lik___ss,e,moonlikeness,['r']
dactyl_g_ap_,o,dactylograph,"['i', 'e']"
__r_tr______,i,peritrochoid,"['a', 's', 'n', 'l', 'u']"
pu_l_s____ss,e,publisheress,"['n', 't', 'a']"
_e__u_d_____,n,resoundingly,"['a', 't', 'c', 'p', 'm']"
d_sq________,a,desquamation,"['r', 'l', 'c', 'g', 'y']"
_r_besq_erie,a,arabesquerie,['o']
__i_o_____i_,h,chirographic,"['e', 't', 'n', 'l', 's']"
_ece__i_ni_t,s,secessionist,"['r', 'd']"
a__ihila_ive,n,annihilative,['b']
septi__io_th,l,septillionth,['r']
_r_c________,s,preciousness,"['t', 'a', 'l', 'h', 'y']"
a_o_aly__ism,p,apocalyptism,['n']
_y_l_pentene,c,cyclopentene,"['m', 's']"
_a__f__a____,r,rarefication,"['l', 'd', 'g', 's', 'm']"
den_nci_t_ry,a,denunciatory,"['s', 'p']"
l_mp________,i,lymphangitis,"['o', 'e', 'r', 'c', 'u']"
_lang_r_usl_,o,clangorously,"['e', 'f']"
astr__a_t__s,i,astronautics,"['e', 'g', 'm', 'l']"
_xcur_io_i_t,s,excursionist,['v']
___j____v___,s,subjectivist,"['o', 'n', 'r', 'a']"
ortho__n_tic,e,orthogenetic,"['a', 'd']"
pre_ntent__n,i,preintention,"['a', 'u']"
_e_a________,t,hepatocystic,"['n', 'r', 'l', 'g', 'm']"
_arre__aking,b,barrelmaking,"['s', 'c']"
_u__r______r,a,quadriplanar,"['e', 's', 't', 'o']"
_ons_stor_al,i,consistorial,"['e', 'm']"
_mper_alne__,s,imperialness,"['c', 't']"
____d____b__,r,irreductible,"['o', 'a', 's', 'n', 'p']"
__e_____a__e,i,precipitance,"['l', 'b', 'u', 'o']"
_arnin_proof,w,warningproof,['e']
____cc_m_i_g,u,unsuccumbing,"['o', 'a', 'e', 'r']"
supr_limi__l,a,supraliminal,"['c', 'e']"
b_t__r__a___,e,botherheaded,"['i', 'l', 'c']"
_______ga___,r,uncorrugated,"['l', 'i', 'b', 's']"
_u___nh__d_d,t,muttonheaded,"['r', 's', 'l', 'i']"
chir_p__r_us,o,chiropterous,"['a', 'l']"
__ete_se_ess,p,pretenseless,"['o', 'a', 'd']"
phy___pteryx,l,phyllopteryx,"['s', 'i']"
_e_______a_e,r,repristinate,"['l', 'o', 'c', 'd', 'u']"
__r___i__i__,s,servetianism,"['o', 'c', 'l', 'g', 'p']"
_____v____o_,r,extraversion,"['c', 'l', 'u', 'p']"
auscu_tato_y,r,auscultatory,['p']
_ericaeci_is,p,pericaecitis,['n']
g_an__s_n_an,i,grandisonian,"['t', 'e', 'u', 'c']"
su___s__nd__,a,superscandal,"['i', 'o', 't', 'b']"
__t__x__t___,h,anthoxanthum,"['i', 'e', 'r', 'c', 's']"
d_xt_olact_c,e,dextrolactic,['h']
______ni__i_,l,apollonistic,"['e', 'r', 'm', 'u', 'h']"
s_m_______on,i,semitization,"['l', 'r', 'c']"
__y__o_or__y,h,phyllomorphy,"['t', 'c', 'a']"
__mm_d______,o,commodiously,"['e', 'a', 'n', 't', 'r']"
natc_it_c_es,h,natchitoches,"['r', 'u']"
___i_d___a_h,r,periodograph,"['n', 't', 'c']"
_o___r___r_x,v,conservatrix,"['u', 'p', 'l', 'm', 'h']"
__a____a__o_,t,claustration,"['e', 'd', 'g', 'm', 'p']"
sem___terate,i,semiliterate,"['n', 'b']"
__t___st____,o,petalostemon,"['i', 'r', 'c', 'u']"
o___o__op___,r,orthotropism,"['e', 'a', 'c', 'n']"
____d_x_____,i,ipsedixitish,"['o', 'a', 'r', 'n']"
p___do__co_d,u,pseudomucoid,"['n', 'a', 'l']"
he_e_omo__h_,r,heteromorpha,"['y', 'n', 'i', 'c']"
ama_gamativ_,e,amalgamative,"['n', 'r']"
lary_g_ph__y,o,laryngophony,"['b', 's']"
__nd__ssn_ss,e,mindlessness,"['a', 'o', 'r']"
s_ep_ra_dso_,n,stepgrandson,['h']
g_o_o_______,a,geobotanical,"['r', 's', 'h', 'm', 'u']"
luxe__ur____,i,luxemburgian,"['t', 's', 'o']"
_______i__l_,g,staggeringly,"['o', 'c', 'u', 'p']"
_n_h________,o,anthoecology,"['i', 'r', 'u', 's', 'm']"
c_t__icrotic,a,catadicrotic,['e']
_or____ro_al,c,coreciprocal,"['t', 'n', 'f', 'y']"
____e__e_g__,h,witherweight,"['n', 'a', 'o', 'l', 's']"
tort__a__o__,u,tortulaceous,"['i', 'n', 'y']"
su_raorbi_ar,p,supraorbitar,['l']
___r___p_yre,h,anorthophyre,"['i', 's', 'c', 'u']"
_o___r____o_,c,construction,"['e', 'a', 'l', 'p']"
__z____i____,c,tezcatlipoca,"['n', 'r', 's', 'd', 'y']"
__th___ur___,a,nothosaurian,"['e', 'c', 'l', 'm']"
t_ac____t__y,o,tracheostomy,"['i', 'l', 'n']"
b___c_______,r,branchiomere,"['l', 't', 's', 'u', 'd']"
t_ichophyti_,a,trichophytia,['s']
_nb______h__,e,unbesmirched,"['a', 'o', 't', 'l', 'p']"
gon__o_hys_l,a,gonapophysal,['t']
monti_eneou_,s,montigeneous,['r']
e___y_i_a__y,c,ecotypically,"['m', 'h', 'b', 'n']"
t____t___n__,a,taraktogenos,"['i', 'c', 'l', 'h']"
__tisipho__l,a,antisiphonal,['r']
mi_int_rpr_t,e,misinterpret,"['o', 'd']"
p_e_y___de_n,r,pterygoidean,"['h', 'l', 'c', 's']"
_____g_o____,s,pentaglossal,"['i', 'r', 'c', 'u']"
_h___d______,i,philodoxical,"['e', 't', 'r', 'n']"
l_loneuro_i_,s,laloneurosis,['y']
a__ma___c__e,o,anomaloscope,"['i', 't', 'r']"
irr___irab__,e,irrespirable,"['u', 'y', 't', 'm']"
_a_____a__is,c,cacorrhachis,"['t', 'p', 'l']"
n__tria__ou_,e,nectriaceous,"['g', 'l']"
_xtr_t_n___n,e,extratension,"['u', 'g', 'c']"
gallo_lavin_,f,galloflavine,"['w', 'c']"
dy___o_e__i_,m,dynamometric,"['s', 'p', 'h']"
_h____om_v__,e,wheresomever,"['a', 'i', 'c']"
___t_st_____,a,poetastrical,"['n', 'u', 'h', 'y', 'm']"
___ak_s_n_ss,e,freakishness,"['b', 't', 'p']"
_u__r__n__nt,e,supervenient,"['a', 'o', 'm', 'd']"
pro__ologis_,t,proctologist,['n']
_i____m_i___,o,dipodomyinae,"['r', 'l', 'c', 's']"
_nwa_____ll_,u,unwatchfully,"['e', 'i', 'd', 'r']"
_ib_ocaseose,f,fibrocaseose,"['v', 'l']"
__lyc_______,o,polychromize,"['n', 's', 'a', 't', 'u']"
___ibouffant,s,semibouffant,['r']
_____h___l_h,o,ornithodelph,"['a', 's', 'u', 'c']"
v_rm__orm___,i,vermiformity,"['n', 'a', 'g', 's']"
__e_oc__os_s,y,myelocytosis,"['r', 'p', 'a']"
_r_______t__,i,brahmanistic,"['e', 'o', 'p', 'l']"
_ti__tt__ik_,e,stilettolike,"['r', 'n', 'a', 'g']"
pl_r_p____c_,e,pluripotence,"['a', 's', 'y', 'h']"
a___siti_nal,o,appositional,"['u', 'c']"
_______s___y,r,cerebroscopy,"['i', 'l', 't', 'a', 'n']"
i____m_di__y,r,intermediary,"['l', 'o', 'b']"
s__vonic___y,l,slavonically,"['e', 'u']"
_i__ia__eter,m,milliammeter,['c']
e_p_e__pte_a,r,euplexoptera,"['c', 'i', 'd']"
_ea__imilate,s,reassimilate,['d']
_i__i____i_t,l,bibliopolist,"['n', 'r', 'a', 'e', 'c']"
c____mb____s,o,collembolous,"['r', 'a', 'i']"
c_ll_q_at_ve,i,colliquative,"['y', 'b']"
__pp__l_n_ss,a,tappableness,"['i', 'r', 'u']"
r_pro__ction,e,reproduction,"['f', 'j']"
_o__t_______,e,countercheer,"['i', 'a', 's', 'l']"
_e_op___a__y,h,xerophthalmy,"['i', 'c', 'n']"
___r___o____,t,ultraviolent,"['s', 'c', 'p', 'm']"
______tr_t_r,c,concentrator,"['s', 'i', 'l', 'u']"
p___mi__i__l,a,pyramidoidal,"['c', 'e', 't']"
__n__rn_n___,c,concerningly,"['s', 't', 'a', 'u']"
____r___f_r_,i,lumbriciform,"['e', 'n', 'a', 't', 's']"
vesic_rect__,o,vesicorectal,['u']
____reh_l__e,s,isotrehalose,"['p', 'n', 'u', 'd']"
i_te_ce_ti_e,v,interceptive,"['s', 'l', 'x', 'm']"
p____b__n_ss,a,placableness,"['r', 'i', 'o']"
_esocentro_s,u,mesocentrous,"['v', 'i']"
o__o__i__ou_,s,octostichous,"['r', 'n', 'p']"
_____c___r__,n,nonancestral,"['i', 'u', 'p', 'd', 'h']"
a_ricul_urer,g,agriculturer,"['f', 'v']"
_e____e____f,r,remorseproof,"['i', 't', 'n', 'a']"
hydracryla__,e,hydracrylate,['s']
___r______z_,i,entropionize,"['a', 'l', 'c', 's', 'u']"
s_st__tati__,e,sustentative,"['o', 'g', 'y']"
de_la_rat_on,f,deflagration,['u']
__r__g_l__le,a,strangulable,"['i', 'o', 'c', 'p']"
reg_la_i_ely,v,regulatively,"['n', 's']"
ty_h_m______,a,typhomalaria,"['e', 'c', 'n', 's']"
ch_r__graphy,o,choreography,['t']
r_vo__t_o__r,e,revolutioner,"['a', 'c', 's']"
homoeome_ou_,s,homoeomerous,['n']
de__catessen,i,delicatessen,"['f', 'o']"
des_lver__er,i,desilverizer,['a']
sa__haramid_,c,saccharamide,['p']
mi__ationist,r,migrationist,['l']
i___t_i_____,l,immetrically,"['n', 'o', 's', 'u']"
___lo_a___e_,s,stylosanthes,"['i', 'd', 'p', 'c']"
_u____p__t_e,c,cuckoopintle,"['a', 'r', 's']"
___c_lt_ti__,a,auscultative,"['n', 'o', 'r']"
_asi_ication,f,basification,['p']
_np_rifi__le,u,unpurifiable,"['c', 'o']"
_u__re___e__,s,buttressless,"['n', 'a', 'p']"
_n_______f__,s,unsuccessful,"['i', 'r', 'a', 'o']"
a______a_i__,t,apostemation,"['r', 'c', 'l', 'g', 'u']"
_e_____o__ry,s,sensationary,"['l', 'm', 'p']"
____wf___ess,l,unlawfulness,"['o', 'i', 'r']"
__n__n_a___n,o,condensation,"['g', 'u', 'm', 'r', 'f']"
_e__zz_e_e__,t,bepuzzlement,"['s', 'i', 'a', 'd', 'r']"
_ar_iomega_y,d,cardiomegaly,['p']
__mmu_ua___y,t,commutuality,"['s', 'e', 'r']"
untrou_le_l_,b,untroubledly,"['p', 'a']"
_______o___t,r,underwrought,"['i', 's', 'a', 'l']"
tac____d__t_,h,tachyhydrite,"['n', 'o', 'k']"
eth__bi_l__y,o,ethnobiology,['a']
___e______u_,i,irreptitious,"['n', 'a', 'l', 'c', 'm']"
___k_o_ket__,c,pickpocketry,"['a', 'l', 'n', 's']"
ballis_icia_,n,ballistician,"['p', 'd']"
______r_p___,m,chemotropism,"['a', 'g', 'n', 'l', 'u']"
_ardsta_di_g,n,hardstanding,['w']
bu_eauc_at_c,r,bureaucratic,"['h', 'l']"
___p_t______,o,herpetomonas,"['i', 'l', 'c', 'u', 'y']"
__st_oso_h__,r,gastrosopher,"['i', 'y', 'c', 'l']"
______o__c__,i,histrionical,"['e', 'p', 'm', 'y', 'g']"
n_t__an_l_n_,i,nitroaniline,"['g', 'u', 'k']"
_n_e___h_bl_,a,unsearchably,"['i', 't', 'd', 'p']"
_ona_o_i_i__,t,monatomicity,"['l', 'u', 's']"
_oe_e__he_i_,s,coenesthesis,"['r', 'p', 'l']"
__tu________,e,extumescence,"['i', 'a', 'r', 'l', 'o']"
bal___graphy,o,balneography,"['t', 'c']"
___t_c_d_ll_,i,septicidally,"['o', 'r', 'u']"
intole__ntly,a,intolerantly,"['m', 'c']"
____tob__n__,r,cryptobranch,"['i', 'l', 'e', 's']"
________e__y,c,transcalency,"['i', 'o', 'd', 'u', 'p']"
_on___o__ore,i,gonidiophore,"['c', 's', 't']"
d__morrh_xi_,s,desmorrhexis,"['a', 'y']"
s_r____r_i__,a,surfboarding,"['e', 't', 'c', 'p']"
th__m_t__p__,r,thermotropic,"['a', 'y', 'u']"
_p_sc_p____n,i,episcopalian,"['u', 't', 'r', 'y']"
_re_u_iculum,s,presubiculum,['t']
__t_____t__g,r,interrupting,"['a', 'o', 'c', 'l', 's']"
___ra____a_a,i,dibranchiata,"['l', 'e', 'o', 's']"
b__e_t__ate_,i,bipectinated,"['r', 's', 'o']"
_c__o___ops_,a,achromatopsy,"['i', 'e', 'n']"
___me____e_e,y,oxymethylene,"['r', 'a', 'c', 'i', 's']"
dem__ogs_ead,h,demihogshead,['l']
___o_____b__,n,unconveyable,"['i', 'r', 't', 's', 'p']"
__de________,s,undesirously,"['t', 'a', 'c', 'p']"
_nt____st_s_,a,antidiastase,"['r', 'o', 'm']"
p__t_bitu_ry,o,postobituary,"['e', 'l']"
_i________a_,l,diplosphenal,"['r', 'c', 'u', 'm', 't']"
uni_ir_ction,e,unidirection,"['a', 'v']"
_o_______io_,n,nonassertion,"['c', 'l', 'u', 'p']"
______sl__ed,t,untranslated,"['i', 'o', 'c']"
ischi_ceri_e,o,ischiocerite,['n']
ctenacant__s,h,ctenacanthus,"['o', 'i']"
he_e________,t,heterosomati,"['n', 'l', 'c', 'u']"
_____a__a__c,r,mixobarbaric,"['t', 'e', 'n', 'p']"
_lk________l,a,alkahestical,"['n', 'o', 'r', 'y']"
_ic_ob_l_nce,a,microbalance,"['u', 't']"
s______al___,r,subnormality,"['e', 'z', 'g', 'c', 'p']"
_he_m__i_h__,o,thermosiphon,"['a', 'c', 'l', 'd']"
_os__l__z___,t,kosteletzkya,"['i', 'n', 'g']"
_a_ama______,s,paramastitis,"['e', 'n', 'l', 'c', 'o']"
o____tt_c__d,a,overattached,"['k', 'i', 'u', 'l']"
_hero_orphia,t,theromorphia,"['c', 's']"
e_i_____li_m,s,episcopalism,"['n', 'r', 't']"
pe_tina_e_u_,c,pectinaceous,"['r', 'l']"
s_histoso_ia,c,schistosomia,['p']
___m_n______,i,terminalized,"['o', 's', 'c', 'u', 'h']"
scyp__sto_ae,h,scyphistomae,"['l', 'r']"
___u______x_,p,pneumonopexy,"['a', 'r', 'i', 't']"
__tic_lori_e,n,antichlorine,['u']
com_lemen_al,p,complemental,['i']
m_c__i____n_,a,machairodont,"['e', 'l', 'u']"
___a__a____s,l,unfallacious,"['t', 'e', 'r', 'm', 'd']"
do__________,s,downcastness,"['l', 'i', 'r', 'u', 'g']"
_ar__a______,o,carboazotine,"['s', 'l', 'd', 'h']"
__thr_dat_ze,i,mithridatize,"['n', 'o']"
m_t_m_rphiz_,e,metamorphize,['u']
__l__bleness,a,palpableness,['i']
_e_i_e__i_i_,r,perimetritic,"['s', 'n', 'l', 'd', 'a']"
__e_ictional,p,predictional,['v']
c_____eeri__,n,cannoneering,"['s', 't', 'l', 'u']"
t_r_t______t,o,teratologist,"['h', 'n', 'c', 'u']"
chri_tlin___,s,christliness,['g']
__lan__ol_a_,c,melancholiac,"['d', 'p', 't', 'r']"
ac_ra___r__m,e,aceratherium,"['s', 'o', 'n']"
___aca__h__e,n,monacanthine,"['p', 'r', 'l', 's']"
_____t___t_y,a,galactometry,"['i', 'n', 's', 'u']"
_ol__o_o____,p,polypomorpha,"['i', 'g', 's', 't']"
s_____l_ssl_,e,scathelessly,"['o', 'i', 'r', 'n', 'u']"
n_t_cent__us,o,notocentrous,"['i', 'a']"
__t_icti__l_,r,astrictively,"['n', 'o', 'u']"
tr_n__ont_n_,s,transpontine,"['g', 'c', 'm']"
____r__o___r,t,underplotter,"['i', 'a', 's', 'c']"
e_i_heliosis,p,epitheliosis,['m']
_ve__e_e_ve_,r,overreserved,"['a', 'n', 'l', 'i']"
_i_h____i___,l,lithotomical,"['e', 'r', 'n', 's']"
o__ic_lately,r,orbiculately,['f']
d___ce_____n,i,dilaceration,"['s', 'u', 'p']"
overle_d_ess,w,overlewdness,"['a', 'i']"
imm_n_s_____,e,immonastered,"['u', 'l', 'c']"
_ankeredne__,s,cankeredness,"['b', 'h']"
____n__full_,e,expensefully,"['a', 'i', 't']"
cap__mulg__e,i,caprimulgine,['t']
____m__a____,i,illimitation,"['e', 'r', 'c', 'u', 's']"
c_loro__rite,a,chloroaurite,"['y', 'p']"
p__umato_ram,g,pneumatogram,"['l', 'i']"
i_o____d_d_y,n,ironhandedly,"['s', 't', 'c']"
________t_u_,o,haemoproteus,"['i', 'n', 'c', 'l', 'd']"
_ntena____t_,i,untenability,"['r', 'c', 's', 'h']"
_clerogeno__,s,sclerogenoid,"['u', 'a']"
_l___e____l_,t,clatteringly,"['o', 'b', 's', 'u', 'p']"
un_n______ed,a,unanatomized,"['r', 'l', 's', 'c']"
st_c____d_n_,o,stockholding,"['a', 'e', 'r']"
_ommuni__tee,c,communicatee,"['s', 'd']"
__ro___h__u_,p,perocephalus,"['i', 't', 'n', 'y']"
b_cco___g___,l,buccolingual,"['e', 's', 't']"
ze_llessness,a,zeallessness,['i']
p_________g_,o,paleobiology,"['r', 't', 'n', 's', 'c']"
microp_eri_m,s,micropterism,"['u', 'h']"
pe__c_c_o__c,i,pericyclonic,"['a', 't', 'h']"
exped__e_e__,s,expediteness,"['l', 'a', 'c']"
______c__o__,i,uninfectious,"['a', 'r', 'l', 'p', 'd']"
_ublib_a_ian,r,sublibrarian,['c']
___m_nur_i__,s,daemonurgist,"['l', 'c', 'y', 'p']"
l_________r_,i,leguminiform,"['a', 't', 's', 'c']"
pha_macol_t_,e,pharmacolite,"['y', 's']"
r_cov_rin_l_,e,recoveringly,"['a', 's']"
_idd_i______,s,middlingness,"['r', 'a', 't', 'o', 'h']"
_udd_b_ained,y,muddybrained,"['l', 's']"
_eedless_ess,n,needlessness,['r']
_n___m_____n,i,intromission,"['a', 'e', 'u', 'l']"
_____i____a_,c,unoccidental,"['r', 's', 'p', 'm', 'g']"
u_d_t__t_b__,e,undetectable,"['i', 'r', 'o']"
___p______z_,e,sempiternize,"['o', 'a', 'l', 'c', 'u']"
_luri_entr_l,a,pluricentral,"['f', 'o']"
__________ly,c,precociously,"['n', 'a', 't', 'd', 'm']"
_act_riostat,e,bacteriostat,"['f', 'l']"
_______ti___,r,prerogatival,"['n', 'c', 's', 'u']"
__ac__g__o_s,r,brachigerous,"['n', 't', 'l', 'f']"
_h_la____i_d,e,phylacteried,"['o', 'n', 's', 'm']"
_e___etalous,p,peripetalous,['m']
_y_____m____,o,pythonomorph,"['e', 'i', 'a', 's', 'c']"
p_op__v_lege,r,proprivilege,"['a', 'u']"
_y____o__o__,h,hysterophore,"['i', 'n', 'c', 'a', 'l']"
___o___gata_,e,euconjugatae,"['l', 'r', 'i']"
ath_o_ytosis,r,athrocytosis,"['m', 'l']"
_o_____co__c,i,polariscopic,"['n', 't', 'e', 'y']"
_h____h___u_,o,physophorous,"['i', 't', 'a', 'l']"
___ropol____,n,necropolitan,"['y', 'm', 's']"
__e_secu____,r,oversecurity,"['n', 'l', 'a']"
_____e___i__,t,posthetomist,"['n', 'r', 'a', 'l']"
_____im_t_ic,l,alkalimetric,"['o', 'n', 'p', 'h']"
__f_lfilli__,n,unfulfilling,"['e', 'o', 'a', 't']"
________t_u_,r,paraproctium,"['s', 'e', 'n', 'l', 'h']"
un__m_ss_ble,i,unadmissible,['o']
s_rm__ically,o,sermonically,['t']
nos__ific__e,t,nostrificate,['l']
______h____y,r,undershrubby,"['i', 'l', 'o', 'a']"
____ki______,s,stockingless,"['a', 'r', 'u', 'h', 'p']"
ho__endo__ly,r,horrendously,"['m', 'p']"
__r___c_____,e,perspectived,"['a', 'o', 'n', 'l', 'u']"
in_xtrica_l_,e,inextricably,['u']
__ma________,t,nematophyton,"['i', 's', 'r', 'c', 'l']"
_o_a___a_ied,r,vocabularied,"['n', 's', 'm']"
a_sint_ismic,h,absinthismic,['r']
_______be_e_,u,unincumbered,"['o', 'a', 't', 'l']"
p_ac_nta_ian,l,placentalian,['r']
_n_n___rab__,e,unenumerable,"['i', 't', 'd', 'v']"
___m__i_____,h,harmonichord,"['e', 't', 'l', 's']"
___iss____i_,o,perissologic,"['a', 'n', 't', 'd', 'm']"
t_ch__causis,o,technocausis,['y']
a_ari_a___u_,c,agaricaceous,"['n', 'l', 'm', 't']"
ant__sper_u_,m,anthospermum,"['i', 'c']"
un__e_atica_,l,unprelatical,"['m', 'h']"
sc_ll_p_c__n,i,scillipicrin,['o']
_a_ad_______,i,catadioptric,"['e', 's', 'n', 'l', 'm']"
_r_angula_or,t,triangulator,['e']
__rt_er_m__t,o,northernmost,"['a', 'i', 'p', 'u']"
_o_e__er_oo_,h,togetherhood,"['n', 'p', 'f', 'l']"
_err_t_e_ate,h,perruthenate,"['i', 'f', 'l']"
_______al___,t,perpetuality,"['n', 's', 'o', 'm']"
__tinomo_phy,a,actinomorphy,"['e', 'l']"
_k_tt__h____,s,skittishness,"['a', 'o', 'r', 'l']"
__w______e__,s,unworthiness,"['a', 'l', 'd', 'c']"
___r____n___,s,stirlessness,"['o', 'a', 'c', 'u', 'p']"
___iqua__i__,e,semiquartile,"['n', 'o', 'c']"
non__ra__gic,t,nonstrategic,"['l', 'p']"
s____s__ng_r,t,statesmonger,"['i', 'l', 'u']"
___r_l__r___,o,overflourish,"['a', 't', 'n', 'c']"
m__________t,i,mendelianist,"['o', 'r', 'c', 'u']"
h__er_____t_,y,hyperacidity,"['o', 'l', 's', 'n']"
_____r___ri_,t,antepreterit,"['o', 'c', 's', 'l']"
____d___i_i_,m,mycodermitis,"['n', 'a', 'u', 'p', 'l']"
in_eig_ement,v,inveiglement,"['h', 'w']"
__n_c_l_c_ne,o,gonocalycine,"['u', 'm', 't']"
__essi___ess,n,pressingness,"['l', 'o', 'a', 't']"
_andi_ulat_d,e,mandibulated,"['c', 'p']"
_hondromyom_,a,chondromyoma,"['i', 'e']"
n__p__t_ni_t,o,neoplatonist,"['r', 'u', 'h']"
__a__e_____y,t,chatteringly,"['u', 's', 'o', 'q']"
le_____ll___,o,leiophyllous,"['a', 'n', 't', 'r']"
une_pl_r_ble,a,unexplorable,"['i', 'm']"
n_n_bservan_,o,nonobservant,['d']
p_a_t_r_____,s,plasteriness,"['c', 'o', 'h', 'g']"
___p____u__y,a,diaphanously,"['r', 'e', 't', 'c']"
___v__ve_e__,n,convolvement,"['s', 'i', 'r', 'a', 'p']"
_______e_i_e,a,baumhauerite,"['o', 'n', 'l', 's']"
in__ru_able_,s,inscrutables,['d']
_e_e_______s,r,meretricious,"['n', 'a', 'l', 'd', 'p']"
mo_o___fo__c,n,monosulfonic,"['r', 'e', 'a', 't']"
_____e__a__e,n,unobservance,"['l', 'i', 'p', 'd', 'm']"
pi_k_r_lw__d,e,pickerelweed,"['o', 'a']"
__nn_mon__k_,i,cinnamonlike,"['y', 's', 'p']"
s__________d,o,siphonozooid,"['e', 'a', 'r', 't']"
_nt_rwo__nly,e,interwovenly,"['m', 'a']"
_______ull__,k,thickskulled,"['r', 'o', 'a', 'n']"
de__iteo__ly,s,despiteously,"['r', 'n']"
__oc___dgi_g,s,stockjudging,"['e', 'r', 'l', 'a']"
f_ncifu_ness,a,fancifulness,"['o', 't']"
___ll___n___,s,soullessness,"['i', 'a', 'r', 't', 'h']"
preascer_a_n,i,preascertain,['v']
_e_a__a_eo_s,c,ceramiaceous,"['l', 'd', 'g', 'p']"
inf_anuc_ea_,r,infranuclear,"['m', 'h']"
_le_odend_on,r,clerodendron,['p']
_e__b______e,t,resubstitute,"['a', 'l', 'n', 'o']"
_btru_cati__,o,obtruncation,"['g', 's']"
ar_ori_a_io_,z,arborization,"['s', 'm', 'g']"
_____bl_____,s,adorableness,"['i', 't', 'c', 'u', 'm']"
_llo__o_o___,c,allocrotonic,"['h', 'e', 'p', 's', 'g']"
alphito_a_c_,m,alphitomancy,"['e', 's']"
___y_____d__,p,polypteridae,"['n', 's', 'c', 'h', 'u']"
a____a_h___a,s,apselaphesia,"['t', 'o', 'n', 'r']"
ambl_ac__sia,o,amblyacousia,"['e', 'h']"
z_____a_____,h,zephyranthes,"['o', 'i', 'g', 'c', 'l']"
a______o____,r,archinformer,"['t', 's', 'l', 'u']"
___h_g__phi_,a,bathygraphic,"['o', 'e', 'n']"
ga__l_______,s,gainlessness,"['d', 'r', 't', 'o']"
__homologo_s,u,unhomologous,"['c', 'e']"
w__________d,r,wronghearted,"['l', 'i', 's', 'c', 'u']"
hemime__iti_,l,hemimellitic,['r']
_nsenes__ble,i,insenescible,"['t', 'u']"
coe_cibi_ity,r,coercibility,['n']
tr_chom_tou_,a,trachomatous,"['i', 'y']"
_u_c____l___,h,fuscohyaline,"['t', 'r', 'b', 'p']"
_a_n___a__n_,i,gainspeaking,"['r', 't', 'c', 'l']"
__t_p__ll_u_,o,octophyllous,"['a', 'i', 'e', 'n']"
_____etene__,s,obsoleteness,"['r', 'a', 'p']"
xantho_t__in,p,xanthopterin,"['s', 'c']"
a_a_terygote,p,anapterygote,['c']
p___p__r_t_c,o,phosphoritic,"['e', 'a', 'l']"
th_sa_opt_ra,e,thysanoptera,"['i', 'c']"
b___n_p___t_,a,balanoplasty,"['e', 'i', 'r', 'c']"
___ro_r_____,i,microbrachia,"['e', 't', 'n', 'p']"
___i_i_ul__e,a,adminiculate,"['r', 's', 'o', 'p']"
_n_onfirming,u,unconfirming,['e']
o____o___s__,t,omentoplasty,"['r', 'i', 'c', 'v', 'u']"
my_lapopl__y,e,myelapoplexy,['t']
u__e_us_ve__,l,undelusively,"['r', 'c', 'f', 't']"
fal____a___d,e,falsehearted,"['n', 'c', 'i']"
__l____a____,t,poltophagist,"['e', 'n', 'r', 'c', 'm']"
_______ca___,i,mystificator,"['l', 'e', 'n', 'b']"
m_x_ll_j___l,a,maxillojugal,"['e', 'c', 'r']"
hy__e_o_e_e_,r,hysterometer,"['p', 'd', 'l']"
i_o_olatro_s,c,iconolatrous,['p']
bene_a_tress,f,benefactress,"['l', 'd']"
____rf____r_,e,underfeature,"['i', 'o', 'c', 's', 'p']"
__________ia,h,hyperhedonia,"['t', 'l', 's', 'c', 'u']"
_la_f_r_all_,y,platformally,"['c', 'u', 'e']"
__d_e_df_ll_,u,undreadfully,"['i', 'h', 's']"
fearle___e__,s,fearlessness,['t']
__e_c___e__e,n,overcondense,"['t', 'i', 'p', 'a', 'l']"
c____at___s_,h,chrematheism,"['o', 'n', 'v', 'l']"
