masked_word,target,original_word,wrong_guesses
defe_sible_ess,a,defeasibleness,"['r', 't']"
aut_irrigati__,o,autoirrigation,['v']
res__vab_eness,l,resolvableness,"['i', 'u']"
r_in_n____a__n,e,rhinencephalon,"['t', 'u', 'g', 's']"
ly_p__l_z_____,i,lyophilization,"['m', 's', 'e']"
___n___m___a__,e,countermessage,"['i', 'h', 'p', 'y', 'l']"
_es_en_abili_y,d,descendability,"['r', 'p']"
dumbar_o__hire,t,dumbartonshire,"['c', 'g']"
r____t__t_____,i,resynthetizing,"['a', 'o', 'c', 'l']"
___chan__a_l__,r,merchanttailor,"['d', 's', 'b']"
_nf_a____u__an,r,inframercurian,"['l', 't', 's', 'o']"
brach__etrop_a,m,brachymetropia,"['s', 'l']"
h__so_e_halous,p,hypsocephalous,['m']
________t__a_t,s,souslieutenant,"['c', 'r', 'p', 'm', 'd']"
p_nhe__topeni_,a,panhematopenia,['c']
c_____yd_m_n__,o,carboxydomonas,"['h', 'e', 't']"
a_to__ato___al,c,autocratorical,"['m', 'g', 'd']"
lar_et__u__ted,g,largethoughted,"['i', 'c']"
_u____a__na___,i,multicarinated,"['s', 'b', 'y', 'o', 'p']"
supe__deal_ess,i,superidealness,['o']
noni_aginaril_,m,nonimaginarily,"['v', 'b']"
__pa_ta_____ss,e,unpartableness,"['i', 'd', 'c', 'o']"
___shevizati_n,o,bolshevization,['r']
i__a_io_a_iz__,r,irrationalized,"['m', 's', 'c', 'v']"
acinaci_o_ious,l,acinacifolious,"['r', 't']"
____issip__i_e,n,nondissipative,"['l', 'm', 'r']"
tha_e_o_hagous,l,thalerophagous,['m']
__________nt__,l,villiplacental,"['r', 'o', 's', 'm']"
in_e_i__e_ab__,y,indecipherably,"['t', 's', 'v', 'f']"
_i____i_v_____,e,misachievement,"['o', 'r', 'd', 'l']"
_o_____oub__ng,r,worldtroubling,"['e', 'c', 'p']"
_h_________is_,a,pharmacologist,"['e', 'n', 'y', 'd']"
paleent___l__y,o,paleentomology,['i']
__imbl_b___i__,e,thimbleberries,"['n', 'a', 'o']"
_ol___olo____l,a,volcanological,"['y', 'p', 'h', 't']"
d___ogr__h____,a,discographical,"['e', 't', 'n', 'y']"
s___rr_l__n___,d,squirrelminded,"['a', 'p', 'o', 't']"
t__n_e_be___ng,r,thunderbearing,"['l', 'c', 'k']"
s_p____o___o_y,r,supererogatory,"['i', 'n', 'l']"
so_thea_e_ness,d,softheadedness,['u']
_v_r__ri_iv_l_,e,overderisively,"['t', 'p', 'a']"
ge__he____e_e_,t,geothermometer,"['a', 'n', 'i']"
____n_____t___,i,alienabilities,"['o', 'r', 'c', 'u']"
___c_rr___t_v_,o,noncorrelative,"['u', 'g', 's', 'p']"
__il_______tr_,s,philosophastry,"['e', 'm', 'c', 'n']"
__r_os__o____s,i,dermosynovitis,"['a', 'c', 'p', 'u']"
____s__u______,i,irresolubility,"['n', 'a', 'c', 'p', 'd']"
___i____a_i__d,e,peritonealized,"['u', 's', 'c', 'm', 'h']"
____r_m_r_h_u_,o,isotrimorphous,"['a', 'e', 'n', 'c']"
s____e____e__s,r,soliterraneous,"['c', 'p', 'm', 'd']"
s___rm_s__ri_s,e,supermysteries,"['o', 'a', 'c']"
__r__ct_____st,i,perfectibilist,"['n', 'o', 'a']"
unden__bleness,i,undeniableness,"['t', 'z']"
_ve_p__itively,o,overpositively,['a']
__t____a__t___,e,heterogametism,"['n', 'l', 'c', 'u']"
___p____c_cc__,l,staphylococcal,"['r', 'i', 'e', 'n']"
____s_nt_itt__,a,pleasantwitted,"['r', 'o', 'y', 'c']"
n_n_____r_abl_,o,nonsupportable,"['c', 'i', 'd']"
_risu_s_i_u___,t,trisubstituted,"['l', 'a', 'y']"
lit___y_t_t__y,o,lithocystotomy,"['r', 'a', 'e', 'p']"
__p_e___vene__,s,impressiveness,"['u', 'c', 'o', 'a']"
uni_______gi_t,s,universologist,"['m', 'a', 'c']"
s_p______c____,i,superinjection,"['a', 'l', 'y', 'd', 'g']"
s_a_e_e__a____,p,spacepervading,"['t', 'l', 'o', 'm']"
n_n_x__rt_t__n,o,nonexhortation,"['p', 'c', 'u', 's']"
_ars_me_a_arsi,t,tarsometatarsi,['p']
___s____a_____,t,prespontaneity,"['l', 'c', 'u', 'd']"
__c_h___m_s__r,e,viceheadmaster,"['o', 'l', 'n']"
d___ri___ili_y,b,describability,"['n', 'o', 'u']"
_nb_b_____n___,s,unbibulousness,"['a', 't', 'r', 'd']"
__oto_eco___n_,r,photorecording,"['m', 'a', 's']"
_v_rc_rr_ct___,o,overcorrection,"['u', 'a', 'g', 's']"
_n_ons_an_n_ss,t,inconstantness,"['u', 'd', 'g', 'b']"
_ol________o__,s,polysuspensoid,"['t', 'a', 'r', 'c']"
misapp_ais_m_nt,e,misappraisement,"['h', 'l']"
i_t___ali_ati__,n,internalization,"['m', 's', 'g', 'v']"
___appre_iative,n,nonappreciative,"['u', 'd']"
__e_______ma___,s,pseudostigmatic,"['r', 'n', 'l', 'h']"
__n_________ll_,r,contraorbitally,"['e', 's', 'm', 'p', 'g']"
__m____b_____e_,i,compatibilities,"['r', 'n', 'd', 'u', 'h']"
___co_____o_o__,y,syncotyledonous,"['i', 'g', 'a', 'r', 'm']"
unphonne_i__lly,t,unphonnetically,"['r', 's']"
___ongy_o__o___,s,strongyloidosis,"['c', 'e', 'a']"
s_c__h____c____,y,sycophantically,"['e', 'r', 'm', 'u', 'd']"
s_r__gh_s______,t,straightstemmed,"['n', 'o', 'u']"
_n_r_______n___,s,increasableness,"['t', 'u', 'o', 'p']"
___it_tio_p_oo_,a,sanitationproof,"['e', 'l', 'm', 'c']"
______e_o___e__,s,frugiferousness,"['t', 'a', 'c', 'l', 'd']"
__p_r_p__n_i__l,s,supersphenoidal,"['c', 'y', 't', 'm']"
___r___c____c_l,a,iatromechanical,"['s', 'u', 'p', 'd', 'y']"
____i___iminat_,r,prediscriminate,"['u', 'l', 'o', 'q']"
_e__ae___h_____,t,pentaerythritol,"['s', 'c', 'm', 'u']"
__r__c_________,e,unreachableness,"['i', 'o', 't', 'p']"
in_op_esen_able,t,incopresentable,['d']
___m_d_p_d___rm,o,laemodipodiform,"['n', 'c', 't', 'u']"
_____o__t__o__c,i,sulphoantimonic,"['e', 'r', 'y', 'g']"
bibli__hec_ri_l,a,bibliothecarial,"['n', 's']"
nonillumin_tin_,a,nonilluminating,['e']
dichl___b_nz_n_,e,dichlorobenzene,"['a', 'u']"
u_____t___d____,e,unsweetenedness,"['i', 'a', 'r', 'o']"
____b______n___,d,coldbloodedness,"['i', 'r', 'a', 't', 'u']"
__n_l__h___h___,g,singlethoughted,"['a', 'r', 'p', 'c']"
__u___________g,r,countertripping,"['a', 's', 'l', 'd', 'h']"
___in___c_ssi_n,e,preintercession,"['a', 'u', 'd']"
__es___ini__e_e,a,caesalpiniaceae,"['r', 'u', 't']"
mi_k_oppi_hn___,s,milksoppishness,"['c', 'r']"
__te_______t__e,i,interinhibitive,"['a', 'c', 'o', 'l', 'u']"
____leq_____in_,r,marblequarrying,"['o', 't', 'c', 's']"
ci_cu_esophaga_,l,circumesophagal,"['t', 'n']"
s_bst__ti__i_e_,a,substantialized,"['r', 'o', 'c', 'm']"
porencep__liti_,a,porencephalitis,"['u', 'y']"
___m__i_i__t___,o,nonmodificatory,"['e', 'l', 's', 'p', 'u']"
____xa____a____,e,nonexaggerative,"['l', 'p', 's', 'c']"
_____f__t_l____,r,crossfertilized,"['a', 'n', 'u', 'm', 'p']"
t__t_m_r_z_t___,a,tautomerization,"['s', 'c', 'p']"
n_nrefra__i_nal,o,nonrefractional,['s']
_____h_le______,m,monophyleticism,"['a', 'r', 'u', 'd', 'g']"
____ig__r______,a,quasiguaranteed,"['o', 'h', 'l', 'c']"
rad__te_emetr_c,i,radiotelemetric,"['n', 'h']"
cha_to_omati_a_,e,chaetosomatidae,"['l', 'n']"
_c____e_r_c____,l,iconometrically,"['s', 'h', 'u', 'p']"
a_ticapitali_t_,s,anticapitalists,['e']
___l______t_s__,d,worldadvertised,"['n', 'c', 'p', 'u', 'm']"
______vabl___ss,e,unremovableness,"['c', 'i', 't', 'p']"
___erclav_cular,i,interclavicular,"['p', 'o']"
c__oa__o_h__a__,r,cryoaerotherapy,"['l', 'i', 's']"
___c___i_i__ri_,u,leucoquinizarin,"['t', 's', 'f', 'm']"
se_ios_illatio_,m,semioscillation,['p']
t_b_r___ini_in_,u,tuberculinising,"['z', 'a', 'o']"
_hy__e_ig____i_,t,thyroepiglottic,"['s', 'n', 'a', 'm']"
h___oc___r_c___,i,heliocentricity,"['a', 'd', 'm']"
colo_izatio_i_t,n,colonizationist,['r']
a___c__oc_an_a_,l,auriculocranial,"['e', 't', 'h']"
un____n________,e,undisinterested,"['a', 'o', 'l', 'c', 'y']"
microarc_it_ct_,e,microarchitects,['y']
qua___har_table,i,quasicharitable,"['d', 'p']"
___th___tw___ly,a,southeastwardly,"['n', 'i', 'f', 'g']"
_u__r___r_ou___,a,quadrifariously,"['e', 'p', 't', 'b', 'c']"
s_ylopharyn_e_s,t,stylopharyngeus,"['c', 'x']"
_e_f_i___ar_i__,g,selfdischarging,"['t', 'o', 'p']"
___f___m__a____,l,selfstimulating,"['o', 'r', 'd', 'c', 'p']"
__________t___d,e,selfconcentered,"['i', 'a', 'p', 'u', 'h']"
mi_roana_omi_al,c,microanatomical,"['e', 's']"
________p_l__r_,s,quasicompulsory,"['t', 'e', 'n', 'h']"
_ant_eonization,p,pantheonization,['g']
s__fco_________,e,selfcontentedly,"['i', 'a', 'm']"
_ra__ra__w_ri__,e,prayeranswering,"['t', 'o', 'd', 'f']"
obed_ent__lne__,i,obedientialness,['u']
p_leb_lit_i_sis,h,phlebolithiasis,"['r', 'n']"
__d__triani_ing,e,pedestrianising,['z']
_o_p_o______ess,n,nonprolificness,"['a', 't', 'u']"
______t_______d,i,overintensified,"['a', 'l', 'c', 'u', 'p']"
unw_imsica_n_ss,l,unwhimsicalness,['r']
_h_ndr_blast__a,o,chondroblastoma,"['i', 'y']"
___e_v_________,i,intervisibility,"['o', 'a', 'u', 'c', 'p']"
_o_o_____o____c,m,monosymptomatic,"['r', 'e', 'h', 'l']"
______ip_i__i__,s,subscriptionist,"['a', 'e', 'l', 'd', 'm']"
d__pen_ablene__,s,dispensableness,['t']
__s__c__o_o_sl_,n,unsynchronously,"['i', 't', 'a']"
_ono_oli_ations,m,monopolizations,['b']
i__e_g_ssi__i_g,p,intergossipping,"['a', 'l', 'f']"
p_o_p_or__c__c_,e,phosphorescence,"['a', 'i', 'y']"
_i___e__i___e__,s,displeasingness,"['r', 't', 'o', 'h']"
disco__siv_n_ss,e,discoursiveness,"['l', 'p']"
___p__p_____i__,a,carposporangial,"['e', 't', 'h', 'u', 'm']"
_il_____i___o__,f,filamentiferous,"['c', 'd', 'g', 'h', 'p']"
__e_e____t__te_,r,predemonstrated,"['i', 'c', 'l', 'u', 'v']"
we___e__ted_e__,a,weakheartedness,"['l', 'i', 'p']"
___e_m__ula____,i,intermodulation,"['c', 'g', 's', 'p']"
u___u_te__eite_,n,uncounterfeited,"['s', 'l', 'w', 'a']"
_____e_e_i_____,l,ontogenetically,"['r', 's', 'p', 'h', 'm']"
po__tzer_zat_o_,i,politzerization,['u']
_n_____d_nc____,r,interpeduncular,"['o', 's', 'y', 'h']"
_eg__________u_,l,megalodactylous,"['i', 'r', 'n', 'p', 'h']"
c______i_ic____,a,capernaitically,"['o', 'f', 's', 'u']"
t_e_motelep_one,h,thermotelephone,['i']
__ete_ostenosis,r,ureterostenosis,"['h', 'p']"
_x__ao__ina_i__,r,extraordinarily,"['p', 'm', 'v', 's']"
in_quit__l_n_ss,e,inequitableness,['o']
mo_o__ph_h_____,n,mononaphthalene,"['i', 'y', 'r']"
co__t_____t__ss,e,counterfeitness,"['a', 'l', 'm']"
int__p___tiv___,l,interpolatively,"['c', 's', 'u']"
p_ll_r_nd_r____,a,pillarandbreast,"['o', 'u', 'g']"
c________t_t___,m,complimentation,"['r', 's', 'u', 'd']"
ob_ec_i_enesses,t,objectivenesses,['l']
_u_e__c_i_tion_,s,superscriptions,['a']
o_pha_op__ch___,y,omphalopsychite,"['r', 'u', 'g']"
o_______c_c__n_,y,oxytetracycline,"['g', 'v', 's', 'h', 'p']"
a__e_iofib_osis,r,arteriofibrosis,"['l', 'd']"
__l_________i__,s,selfsuppressing,"['o', 't', 'a', 'c']"
___i_h_p_i__i__,t,antishoplifting,"['e', 'r', 'c', 'd', 'u']"
_rin_illi__rmes,f,fringilliformes,"['t', 'p']"
_o_t_er_card_al,p,postpericardial,['h']
___t__rill__it_,o,montmorillonite,"['a', 'y', 'h', 'g']"
_nt_de_______es,a,antidemocracies,"['l', 'u', 'p']"
_ea_mu__e_____g,l,realmunpeopling,"['t', 's', 'd', 'z']"
_eu___e__n____c,i,feuilletonistic,"['r', 'a', 'm', 'd']"
q__s____s_n_bl_,a,quasipersonable,"['t', 'y', 'c', 'd']"
___h_o_o____i__,t,anthropometrist,"['c', 'l', 'g', 'u']"
pr_p___________,l,prepalaeolithic,"['n', 's', 'u', 'y']"
r_pr___________,n,repronunciation,"['s', 'l', 'm', 'd', 'g']"
___exha_stively,n,nonexhaustively,['b']
_i_ar_icu_a_i__,t,disarticulation,"['e', 'm', 'g', 'v']"
_____p_______a_,o,osteoperiosteal,"['c', 'n', 'h', 'u']"
wor__ob__gat_ng,l,worldobligating,"['s', 'u']"
_n__c__n_____s_,o,endocrinologist,"['a', 'u', 'h', 'm']"
___________u__y,o,nonportentously,"['i', 'a', 'c', 'm']"
_o_____e______y,i,nonsubjectivity,"['l', 'a', 'r', 'p', 'm']"
sulph_n_imoni_e,t,sulphantimonide,"['z', 'y']"
shel_e_lessness,t,shelterlessness,"['d', 'a']"
_e__sp_ta_____g,i,rehospitalizing,"['f', 'd', 'u', 'm']"
_e_l__en__nc_n_,h,healthenhancing,"['d', 'o', 'r']"
_________ua____,i,discontinuation,"['e', 'r', 'l', 'g']"
qu_s_h_stor___l,i,quasihistorical,"['e', 'd']"
_o_h___o__c____,l,nonhistorically,"['e', 'p', 'g', 'm', 'd']"
u_apo_toli_ally,c,unapostolically,['r']
_i_ro_o_u___ri_,c,microvolumetric,"['a', 'n', 'h', 'p']"
_e_e__itati_gly,n,necessitatingly,"['r', 'd']"
e___a_____a__i_,c,extrascholastic,"['p', 'n', 'm', 'u']"
s______nd_nm_nt,a,selfabandonment,"['c', 'p', 'r']"
__d_s________ss,e,undeservingness,"['t', 'a', 'l', 'o', 'b']"
s_l_a__i_mation,f,selfaffirmation,['g']
m_n_c___p_iesis,o,monocytopoiesis,"['h', 'r']"
___m_e_e_n____e,a,chamaeleontidae,"['r', 'p', 's', 'b']"
hy_erglyco_ur_a,p,hyperglycosuria,"['m', 't']"
une_ce_t__n____,l,unexceptionally,"['s', 'r', 'h']"
none__ressi_ely,p,nonexpressively,['g']
______o___ll___,r,cervicoaxillary,"['t', 'n', 's', 'p', 'h']"
________i__ti__,e,rehellenization,"['c', 's', 'm', 'p']"
un__nsur__i_i__,y,uncensurability,"['o', 'v', 'z', 'd']"
__e_d__te_pe_ed,r,overdistempered,"['u', 'n', 'c']"
__o___a____i___,r,shorthandwriter,"['c', 'l', 'p', 'g']"
_udib_as_ically,t,hudibrastically,"['m', 'j']"
_ar_________ra_,o,parietotemporal,"['c', 'h', 'g', 'n']"
h_r_b_e_d_phyre,n,hornblendophyre,"['a', 's']"
__t_g____ic_ll_,a,autographically,"['n', 'e', 'm', 's']"
___v_n_______n_,a,heavenassailing,"['t', 'r', 'o', 'c', 'p']"
m_____omo______,t,magnetomotivity,"['r', 'h', 'c', 'p', 'l']"
p_r__mocytt_res,a,phragmocyttares,"['u', 'i']"
s_l____se_i__et,r,sulpharseniuret,"['o', 'f', 'c']"
ve_omo_slooki__,n,venomouslooking,['d']
__te__e_____lly,r,interregionally,"['c', 's', 'p', 'm']"
selfapp__ba_i_n,o,selfapprobation,['u']
se_fpr_cureme_t,l,selfprocurement,"['i', 'a']"
__ssat_sfact_on,i,dissatisfaction,"['p', 'm']"
h_m___h_______y,l,hemispherically,"['o', 't', 'n', 'u', 'g']"
_os_a_os_o_i_a_,t,postapostolical,"['r', 'm', 'd', 'h']"
tr__s_r_ss____y,g,transgressingly,"['v', 'o', 'c']"
__er___e______e,s,thermosensitive,"['a', 'l', 'c', 'p']"
n_n_ssign_bi_ty,a,nonassignabilty,"['e', 'u']"
te_emet_o_____y,r,telemetrography,"['i', 'c', 'n', 's']"
ul_ras_h_las_i_,t,ultrascholastic,"['p', 'e']"
un_uestionin__y,q,unquestioningly,['a']
__un_er_r_____n,t,countertraction,"['d', 's', 'p']"
_n__c______n___,s,unlecherousness,"['i', 'a', 't', 'd']"
_n_n____o__n___,s,uninsidiousness,"['t', 'r', 'a', 'l']"
______v_______y,n,nonprovincially,"['e', 't', 's', 'u']"
u_re___s______y,l,unrealistically,"['o', 'p', 'g']"
____t_r___rilla,u,counterguerilla,"['s', 'h', 'p', 'm']"
p_____u______o_,i,preillumination,"['s', 'c', 'd', 'g', 'z']"
_ve_sceptic_lly,a,oversceptically,['n']
_____ccom______,l,wellaccompanied,"['t', 's', 'r', 'u', 'y']"
_n___a_t_______,e,unequaltempered,"['i', 'c', 's', 'y', 'o']"
c______a_______,e,commendableness,"['i', 't', 'r', 'u']"
_ne__en____l__y,i,unextensibility,"['a', 'g', 'p']"
nond_p__ssi__ly,e,nondepressively,"['g', 'a']"
_____s___bu____,i,oildistributing,"['e', 'a', 'c', 'p', 'y']"
proevo_utio_i_t,l,proevolutionist,['a']
nonn_t__t_o__l_,i,nonnutritiously,"['a', 'e', 'c', 'x']"
non_ro__tm___n_,i,nonprofitmaking,"['e', 'h', 'u', 'l']"
__a___l___u___g,s,reasonlessuring,"['t', 'c', 'q', 'p']"
__l__br_n_____e,a,multibranchiate,"['o', 's', 'p']"
__er___e_____e_,a,overaccentuated,"['i', 's', 'l', 'p']"
__n____n___z_ng,i,functionalizing,"['e', 'r', 'm', 's', 'd']"
meta_ir___arity,c,metacircularity,"['o', 'g']"
_n_xtra_agating,e,unextravagating,"['l', 'd']"
___i________is_,r,agriculturalist,"['o', 'n', 'e', 'm']"
___ro__o_o_____,s,astrobiologists,"['c', 'h', 'e', 'n']"
___r___rm__i_i_,t,neurodermatitis,"['f', 'c', 'l', 'h']"
c__f____a_i__a_,o,confrontational,"['e', 'm', 's']"
pn__monorr_agia,e,pneumonorrhagia,['y']
h_drence_ha_oid,l,hydrencephaloid,"['m', 'g']"
non_________lly,a,nonsabbatically,"['r', 'e', 'p', 'u']"
hamam_____xy___,l,hamamelidoxylon,"['t', 'r', 'p', 's']"
_____t____bl__t,a,sympathicoblast,"['e', 'n', 'r', 'u', 'd']"
___t________gi_,r,posthemorrhagic,"['l', 'n', 'y', 'u', 'd']"
straig_t_i_ered,f,straightfibered,['w']
_ho__co_c_o___l,a,thoracoacromial,"['n', 's', 'e', 'p']"
_in_ui_ul____us,c,pinguiculaceous,"['r', 't', 'f', 'q']"
_ver___re______,s,overimpressibly,"['n', 't', 'a', 'c', 'g']"
_____sph____i__,e,neoarsphenamine,"['t', 'c', 'l', 'g']"
_t___o__om___d_,e,stereoisomeride,"['a', 'c', 'n']"
ammo_o_arbo_ous,n,ammonocarbonous,"['l', 'd']"
_om___m_____i__,l,complementarily,"['s', 'u', 'd', 'g', 'b']"
__bi_f_____tio_,a,subinflammation,"['e', 'r', 'c', 'd']"
_n_____n_t____y,i,unimaginatively,"['r', 'o', 'c', 's']"
_____ogar_____c,i,semilogarithmic,"['p', 'n', 'y', 'u']"
____n__t______l,o,sphenoethmoidal,"['r', 'c', 'u', 'g']"
un_h_eno_ogica_,l,unphrenological,"['t', 'm']"
paste___zat_ons,i,pasteurizations,"['l', 'm']"
_rachioga_oi_ei,d,brachioganoidei,"['l', 't']"
e_largea_le_ess,n,enlargeableness,"['x', 'u']"
n_n__d_cibi_i__,y,nonreducibility,"['p', 's', 'a']"
_________c____l,p,posthippocampal,"['r', 'n', 'e', 'u']"
sci_ntistica__y,l,scientistically,"['o', 'u']"
b___har_rrha_h_,p,blepharorrhaphy,"['c', 't', 'n']"
u___e_u_ous_ess,n,untremulousness,"['p', 'c', 'd', 'i']"
ma_netiza_ilit_,g,magnetizability,"['p', 'f']"
quas_rat_o_a__y,l,quasirationally,['e']
_____ch_o______,l,splanchnomegaly,"['r', 'i', 't', 'u', 'd']"
____n_t__n_l_ne,i,paranitraniline,"['o', 'h', 'c', 'm']"
__ueye__ow___nd,l,blueyellowblind,['r']
_r_____dr___r_h,a,ergatandromorph,"['i', 'c', 'y', 'l', 's']"
___pr_c_pt_r_a_,e,subpreceptorial,"['n', 'd', 'm', 'y']"
a_is__l___ial_s,o,aristolochiales,"['u', 'n', 'g']"
c_l____la_ini__,o,chloroplatinite,"['s', 'm', 'u', 'y']"
_o___ri_b______,n,nonvariableness,"['t', 'u', 'c', 'm']"
_o____s______ss,t,contrastiveness,"['l', 'u', 'd', 'b', 'p']"
se_fpitif__ness,l,selfpitifulness,"['o', 'r']"
_______l__yl___,a,sodiosalicylate,"['n', 'r', 'u', 'h', 'p']"
__t_c_t_ete____,a,autocatheterism,"['n', 'l', 'y', 'p']"
__u____m_______,e,youbedamnedness,"['t', 'i', 'r', 'c']"
_t____i_e__u__y,o,stoloniferously,"['a', 'c', 'p', 'd']"
_i__og_a__li_i_,r,microgranulitic,"['s', 'e', 'd', 'p']"
_o_co_____a__ve,n,nonconfirmative,"['u', 's', 'p']"
__as__ros__ro_s,u,quasiprosperous,"['c', 't', 'y']"
b__s_______p___,o,blastoneuropore,"['i', 'h', 'c', 'g', 'y']"
mist_a_s__ibi_g,n,mistranscribing,"['u', 'e']"
di_a___i_t___t_,s,disappointments,"['r', 'c', 'l']"
__a_ri_a_era___,l,quadrilaterally,"['b', 'g', 'c', 'm']"
_e_erson_lizing,d,depersonalizing,['t']
lepto_a_tyl__ae,d,leptodactylidae,['n']
___p___e____ll_,r,nonprocedurally,"['i', 't', 's', 'h', 'm']"
___p____m_rt___,e,anoplonemertean,"['i', 's', 'c', 'h']"
s_______g_n____,e,spermatogenetic,"['l', 'u', 'h', 'y', 'd']"
u_________ca___,l,unhomologically,"['t', 'e', 'r', 's', 'p']"
ur_t_r_____iti_,e,ureteropyelitis,"['a', 'n', 'c', 'h']"
_pith_lioc_pto_,e,epithelioceptor,"['y', 'a']"
_rypto_rap_i_al,c,cryptographical,"['d', 'e']"
_r____i_ica_i__,o,prenotification,"['s', 'l', 'd']"
_____mm___a___m,i,noncommittalism,"['r', 'u', 'e', 'd', 'p']"
pe__ec_i____i__,o,perfectionation,"['s', 'l', 'g', 'd']"
s____to______te,u,sinuatoundulate,"['c', 'r', 'p', 'h']"
overc__it_lize_,a,overcapitalizes,['d']
hy_erv_tal_z__g,i,hypervitalizing,['o']
sp__e_os__e___e,r,sphaerosiderite,"['n', 'l', 'c', 'u']"
_ar___a___at_o_,i,parisianization,"['l', 'c', 'f']"
_o_i_te__e_ti_e,n,noninterceptive,"['s', 'l', 'm', 'f']"
_ysterect__ized,m,hysterectomized,['l']
__b______za____,i,suboptimization,"['e', 'l', 'r', 'c', 'd']"
inte_fede__tion,r,interfederation,"['c', 'l']"
__t____it_i__i_,s,enterolithiasis,"['c', 'p', 'u', 'm']"
u__ll_v______ly,a,unalleviatingly,"['o', 'r', 'b', 's']"
_r___c_cc_ce_u_,o,protococcaceous,"['i', 'y', 'n']"
sp_a_ch_ectop_a,n,splanchnectopia,"['r', 'y']"
__l_eo_e_e__i_i,a,palaeonemertini,"['s', 'c', 'v']"
cy___e_e_ic___y,l,cytogenetically,"['r', 'm', 's', 'd']"
ph_ryn_oth_r_py,a,pharyngotherapy,"['s', 'l']"
ce___g_st__t___,o,celiogastrotomy,"['n', 'd', 'u']"
__a_______f___y,l,quasipowerfully,"['n', 't', 'c', 'g']"
p__a_________a_,r,proaristotelian,"['c', 'd', 'h', 'm', 'g']"
____r____i__i__,s,superspecialist,"['n', 'o', 'm', 'd', 'g']"
s________s____e,p,sulphophosphite,"['a', 'r', 'n', 'c']"
_______d______x,o,compoundcomplex,"['i', 'a', 'r', 't']"
pat_ops___olog_,h,pathopsychology,['i']
__o___o_ilicate,p,phosphosilicate,"['r', 'b']"
s_mi_i_i_i_r___,d,semidigitigrade,"['l', 'n', 'c', 'f']"
_________o_m___,i,disillusionment,"['r', 'f', 'a', 'c', 'g']"
_ve___ntente___,o,overcontentedly,"['i', 'a', 's']"
_i_t____ai_ti_g,p,picturepainting,"['s', 'd', 'm', 'l']"
____ico__e_ci_l,a,quasicommercial,"['n', 't', 'p']"
qu_si___sis____,t,quasiconsistent,"['h', 'r', 'l']"
c_____r____c___,t,counterattacked,"['i', 's', 'l', 'h']"
_ua____tr_du__d,i,quasiintroduced,"['l', 'x', 'h']"
____i_cc_____c_,a,quasiacceptance,"['o', 'r', 'l', 'm', 'd']"
_n___t__ctiv__y,a,unabstractively,"['o', 'p', 'd']"
u_________c_ll_,a,unenigmatically,"['o', 'r', 's', 'p']"
n_nr_g_n_rati_n,e,nonregeneration,"['u', 'd']"
_le_h_r_denitis,a,blepharadenitis,"['o', 'c']"
unbe_ilde_ingl_,w,unbewilderingly,"['v', 'm']"
m___yl______o__,e,methylheptenone,"['s', 'i', 'a', 'u']"
q_asii____ta___,l,quasiimmortally,"['e', 'n', 'b', 'd']"
metan_tr_phen__,o,metanitrophenol,['c']
p_e_ti_i____e__,s,prestigiousness,"['a', 'c', 'l', 'd']"
mot_vemonge__ng,i,motivemongering,['l']
_s_u___h_u_____,e,pseudorheumatic,"['n', 'l', 'g', 'y']"
_n_hropogene__c,t,anthropogenetic,"['u', 's']"
p_nhy_terecto_y,m,panhysterectomy,['i']
unc______usn_ss,o,unclamorousness,"['i', 't', 'p']"
____mo_____i_i_,u,pneumopleuritis,"['a', 'h', 'c', 'd', 'y']"
_l_c________c_l,e,electrometrical,"['g', 'n', 'h', 'p', 's']"
__adr_fol_olate,i,quadrifoliolate,['y']
______i____i_a_,l,ecclesiological,"['r', 't', 'n', 'p']"
c__d__c________,e,condescensively,"['r', 'a', 't', 'u', 'p']"
_an_s_ans_a__en,d,landsmanshaften,"['r', 'c', 'k', 'w']"
_____s__m__a___,t,interstimulated,"['y', 'o', 'c', 'b', 'p']"
u_ha_ardou__e__,s,unhazardousness,"['p', 'i']"
ov__s_nt___nt__,e,oversentimental,"['y', 'd', 'c', 'u']"
__a_ibenevolent,q,quasibenevolent,"['r', 'c']"
_ncon__cu____l_,i,inconsecutively,"['b', 'a', 'r', 'd']"
in____u__bi_i__,l,incalculability,"['e', 'r', 's']"
__c_mm___c___r_,o,excommunicatory,"['l', 's', 'd', 'b']"
nonacco__odabl_,m,nonaccommodably,"['e', 'p']"
_o__t__o_th__a_,i,politicoethical,"['r', 'n', 'u']"
c__s__it__i__ss,o,consolitoriness,"['a', 'u', 'p']"
sup_rcapabili__,t,supercapability,['z']
g_gant_st_ac_us,o,gigantostracous,['e']
po__tric_aceous,l,polytrichaceous,"['n', 'm']"
p__g__________y,r,progressionally,"['t', 'c', 'm', 'u', 'h']"
u___________b_y,a,unsacrificeably,"['t', 'o', 'p', 'm']"
p_____c__ic____,l,pseudocubically,"['r', 't', 'n', 'h']"
c_mmen___a___n_,s,commensurations,"['g', 'z', 'd']"
_n_is__ie___sl_,u,unmischievously,"['d', 't', 'r']"
erythr_xy__ce_e,a,erythroxylaceae,"['n', 's']"
c_u_t__c_uch__t,o,countercouchant,"['s', 'i', 'l']"
___v___m___i___,a,galvanometrical,"['s', 'p', 'u', 'd']"
ra_iotec__ology,h,radiotechnology,"['u', 'b']"
